epoch,train_loss,val_loss
1,0.8812742519665051,0.734886472187345
2,0.2970195840428899,0.16248533460828993
3,0.09459495186447739,0.052645883862934416
4,0.0575405855078597,0.0320923820374504
5,0.05588698064958727,0.03289909211416093
6,0.05397302520883692,0.03025286349039229
7,0.052900748030917426,0.030125269814143107
8,0.05206957844284562,0.028840874868725972
9,0.05151418934355269,0.02752252419789632
10,0.05073755012976157,0.026870772952125185
11,0.04979448373969253,0.02598917673504542
12,0.048819917816299574,0.025332341118464396
13,0.04835912576308837,0.02466408411661784
14,0.04751107821593414,0.024585614128718302
15,0.04699624426014073,0.023275562695094516
16,0.04621263882061383,0.026850781743488615
17,0.04584235087171331,0.02261079682244195
18,0.044776305690542,0.023356155743674625
19,0.04468875067370074,0.02565821579524449
20,0.043701910757803705,0.02238566345638699
21,0.04421697212411119,0.027523258375743077
22,0.04307689287283041,0.022237736081320143
23,0.04230482075307462,0.02262102611481197
24,0.04195072137199723,0.022291319710867747
25,0.04157327594341816,0.02268008580283513
26,0.04103268911172678,0.022588177332802425
27,0.04185239635072313,0.023855413709368025
