epoch,train_loss,val_loss
1,0.8549451427058773,0.7115213303338914
2,0.32002904536845805,0.19761218721904453
3,0.11146275954203563,0.05597598212105887
4,0.06220590799778431,0.03261968446156335
5,0.054795606895252036,0.030855629179212783
6,0.052453081350068785,0.03090479638841417
7,0.051753600975414656,0.028606944613986544
8,0.050838888407469515,0.026854865134708465
9,0.04997727964017484,0.026351342125544474
10,0.04930871581888056,0.025158327723306322
11,0.048876318845662986,0.02446285505143423
12,0.04766554320538724,0.024219872459532724
13,0.04770111017399006,0.02604662047492133
14,0.0470295555598743,0.023460369261484298
15,0.04587010900537531,0.02323339098975772
16,0.0454748860887579,0.022431560925074985
17,0.04492612661900105,0.0223219148696415
18,0.044842099015777175,0.022378919616578116
19,0.043546867531699104,0.022055792430090527
20,0.04328142298950447,0.022055777292402965
21,0.042779450659995326,0.022117313884553454
22,0.04256340816572264,0.020794198626563662
23,0.042997352353803385,0.02358829029022701
24,0.041967164646755824,0.019709549252949064
25,0.04167707779028036,0.0198317633734809
26,0.04148503341474333,0.02413544768378848
27,0.041783135574501196,0.02397452081952776
28,0.04103617669941785,0.018817350977943056
29,0.04086576424561463,0.020899530441041977
30,0.04135228098333777,0.02402451303270128
31,0.04101603552027865,0.02164846564096118
32,0.04059678835195822,0.023497596619621156
33,0.040570092183333614,0.019379540095253597
