epoch,train_loss,val_loss
1,0.8429396081767582,0.6932899838402158
2,0.3571937208644797,0.22145360613626147
3,0.13465801236148708,0.0802897195967417
4,0.077321074575667,0.05270564366900732
5,0.061735690736788536,0.03931563241141183
6,0.05526323852080669,0.037530153516739134
7,0.05283018766468376,0.03731661751156762
8,0.05173150516299435,0.03545298652043418
9,0.05013599370683533,0.0336375425732325
10,0.04864190200464734,0.03319082184443398
11,0.04673828220976236,0.02903876607380216
12,0.04346955238855114,0.025960967654273623
13,0.04305971398462803,0.026082729536389546
14,0.04009411758468691,0.027902008995177256
15,0.03994611005249482,0.03266015128483848
16,0.03906703022159314,0.027768038568042573
17,0.03840185124937681,0.02243760275462317
18,0.03689317903794429,0.02281686237880162
19,0.03750510964230671,0.025298822493780227
20,0.03647962459889382,0.020938091807895236
21,0.03552987026711671,0.02090858845483689
22,0.03535271290769444,0.022895476174732997
23,0.03527976255241391,0.02095604699755472
24,0.03485926165421386,0.026169199792165605
25,0.03530843742261737,0.030578698430742537
26,0.03454518962792781,0.023077431179228284
