epoch,train_loss,val_loss
1,0.8680302773567684,0.7189125182136656
2,0.34346599772242375,0.19816104949466765
3,0.12412874706696622,0.06399619390094091
4,0.0706042459124781,0.04493706566946847
5,0.059714317500837485,0.040654825785803414
6,0.05612992434585806,0.03765729495457241
7,0.05425047023915009,0.041386494560847205
8,0.052714741055427346,0.03763188634599958
9,0.049471761694180084,0.0330722899664016
10,0.047338364135937006,0.03050154731387184
11,0.04492646073023717,0.029203184067256867
12,0.0424169706214965,0.026944868148319305
13,0.04030893460458891,0.027255116947113522
14,0.039877782851021136,0.027954042903960696
15,0.038990062741556426,0.025436798731486004
16,0.037964886487358455,0.025573768312968904
17,0.03740548845793222,0.02448773951757522
18,0.0374630600538551,0.02439816225142706
19,0.037042627108978946,0.024385993442838153
20,0.03739164343822105,0.026035691064501567
21,0.036554609077387716,0.025426629989866226
22,0.03576544178996013,0.021229573658534458
23,0.035865839737230704,0.027312146292792425
24,0.03657913933201388,0.026105252523270863
25,0.03574211580431914,0.02440176691327776
26,0.03494502832868965,0.022683270393855988
27,0.03399336673780979,0.02633750249469091
