epoch,train_loss,val_loss
1,0.7526754092059993,0.4620629265194848
2,0.27398811423415936,0.1811533428373791
3,0.12263754638030124,0.07725932106139168
4,0.07166889758652599,0.04416240964617048
5,0.0590933054137221,0.03990816691565135
6,0.05503542173459393,0.035589891766744944
7,0.05224896318877589,0.034535816737583706
8,0.05039801223359518,0.033822059631347656
9,0.047525258696352324,0.03178551083519345
10,0.04429211242280416,0.027324468370467897
11,0.04107192929776772,0.02407194697667682
12,0.04105250091423811,0.024736451724218945
13,0.04033990708500471,0.025984149130563888
14,0.03980407381791886,0.026032695694575236
15,0.03987645968610167,0.02319315690842886
16,0.03812432808397947,0.021665399036710224
17,0.038371286757494606,0.022485424601842486
18,0.037051024581989396,0.023850429625738235
19,0.03695969737386327,0.026784223223489428
20,0.036920375319025006,0.02411463904002356
21,0.036340196554346546,0.02316481348067995
