epoch,train_loss,val_loss
1,1.0371880396611273,0.8252982033623589
2,0.9162001960021627,0.7123305002848307
3,0.7776906180516475,0.5601255098978678
4,0.5884413611417436,0.32292328940497506
5,0.34510729407186563,0.1990274323357476
6,0.20393225702188783,0.17295398977067736
7,0.17635498747313763,0.1285238265991211
8,0.11685681881877662,0.08486460977130467
9,0.09752971977837342,0.06545905934439765
10,0.07179977900564334,0.05206702484024896
11,0.05548242727915446,0.03554719686508179
12,0.04269774182368133,0.027493789792060852
13,0.03583625716678167,0.023669241203202143
14,0.03395489211809837,0.021975896424717374
15,0.03249869306208724,0.021506296263800725
16,0.031100986535939793,0.020361082421408758
17,0.030552330832023404,0.02106358938746982
18,0.03004980306167387,0.0204826510614819
19,0.02967207310563427,0.021246794197294448
20,0.029430341585881294,0.020606113804711237
21,0.028890359536402642,0.020347798864046734
22,0.028458231081396848,0.01966872314612071
23,0.027822643350073173,0.019966509607103135
24,0.027706375229830122,0.01960755056805081
25,0.027562960056261826,0.01930099560154809
26,0.02735506360140224,0.019361577100223966
27,0.026941891275556747,0.01904232634438409
28,0.026779988054501807,0.01918624175919427
29,0.02657013053947923,0.019261540638075933
30,0.02650080562311377,0.019274804327223036
31,0.026276433198465465,0.019166062275568645
32,0.025972427621399615,0.019127806027730305
