epoch,train_loss,val_loss
1,0.8603651338262841,0.6246612185523623
2,0.33989180616091574,0.20303550599113343
3,0.1385345165325742,0.09909967392209977
4,0.08429316439397613,0.06810600038558717
5,0.0626528401863651,0.047469229925246464
6,0.054970772965617795,0.04259814913310702
7,0.05195038398315796,0.03844808775281149
8,0.04898239533971943,0.0361307007925851
9,0.04655623534457199,0.03312923416258797
10,0.04394621764901792,0.03017687229883103
11,0.04164877038139891,0.028552886039491684
12,0.039535702326850164,0.026085702199784535
13,0.03786288246014402,0.026585785169450062
14,0.037135013995025556,0.026036444164457776
15,0.03662806581474989,0.02410963603428432
16,0.03577716360403728,0.023414307170444064
17,0.03579495457209817,0.025102541560218447
18,0.03549759763100968,0.022439290606786334
19,0.03432254848559011,0.02143575842418368
20,0.0333653582337652,0.02018812724522182
21,0.03325482028971209,0.02036762237548828
22,0.032783658442710334,0.021818866805424764
23,0.03248783801670053,0.019657157716296968
24,0.032698587237826156,0.023748929538424054
25,0.03313543659558298,0.019941757595728315
26,0.031924801037538066,0.019081492272634355
27,0.031737860816786534,0.02098223708924793
28,0.031494399814555575,0.019722991519504122
29,0.031055003684398782,0.019256680730789427
30,0.03088750518715744,0.022608643486386255
31,0.030617655286026144,0.022057887107606918
