epoch,train_loss,val_loss
1,0.764448132230248,0.3929942903064546
2,0.25932737888360535,0.17307352641272167
3,0.12419445605104326,0.0907393561469184
4,0.07272914581356127,0.053655015097724065
5,0.05742144862198982,0.04602549189612979
6,0.054805533222537985,0.042161574439396936
7,0.051370409078451196,0.03872197771829272
8,0.04916144044068896,0.03573804809933617
9,0.04729162066492245,0.03581996569557795
10,0.045344473587763834,0.03288208492218502
11,0.04378129108212651,0.029905937966846284
12,0.041610269048721595,0.028409834892030746
13,0.04034639192710816,0.028767027552165682
14,0.039435047517805855,0.025026005411904955
15,0.03731087075110624,0.02364076129973881
16,0.0351918217296937,0.024246895124041844
17,0.034479555670050274,0.02568675790514265
18,0.03315951418617011,0.022138605042109415
19,0.032291094611293605,0.02076970584808834
20,0.03219228376359184,0.019573202208867147
21,0.03098520622009896,0.022956933294023787
22,0.031211749799171875,0.017613918062240358
23,0.031468059530483795,0.020646744304233126
24,0.03153156016582929,0.018252573316059416
25,0.03042034372278859,0.018004165755377874
26,0.032382226375274714,0.019539367584955124
27,0.030284836200050874,0.017645304165189227
