epoch,train_loss,val_loss
1,0.8873056389539706,0.6583627367776538
2,0.33065384704727363,0.1809864044189453
3,0.12032768093371275,0.07427952024671766
4,0.06733589104320427,0.05052219118390765
5,0.0582913312077567,0.045942109728616384
6,0.05509398496558332,0.04226924502660358
7,0.05253812463669413,0.04053753519815112
8,0.0502416400859287,0.03712083422948444
9,0.047795242713529994,0.03629016497778514
10,0.04566272299763317,0.03324677073766315
11,0.042916320653235696,0.03244057912675161
12,0.04143992063025984,0.03138045659140935
13,0.0397116509407837,0.025934586449274943
14,0.03765428715346677,0.024440754027593704
15,0.0370783592765599,0.024272631085108198
16,0.03681975712777975,0.024215034076145718
17,0.03595792499646808,0.029171014588976665
18,0.03511312569257598,0.02445396922883533
19,0.033644048065517886,0.02260688373020717
20,0.03305183869754735,0.02012768056657579
21,0.03221802061498501,0.019796874788072374
22,0.031894560107332486,0.021987290609450566
23,0.031371562408407154,0.019667496756901815
24,0.03253336513217034,0.019276323772612073
25,0.031774569488851996,0.02225815492963034
26,0.031086560706648215,0.019669457087441097
27,0.030729646392661826,0.020557694964938693
28,0.03030774273730918,0.019683887088109576
29,0.030887724804421632,0.021033531143551783
