epoch,train_loss,val_loss
1,0.8514004065402352,0.7306841895693824
2,0.4245297412058923,0.3311192345997644
3,0.21049643628874512,0.15371307494148376
4,0.13991510476157692,0.11990654657757471
5,0.1129859689257097,0.08518331769912962
6,0.09778275562367358,0.07537954572647337
7,0.08738821779631278,0.06755259680369544
8,0.06973298904301416,0.055893973698691715
9,0.05676255305861925,0.06055786874559191
10,0.05807807520325865,0.04514097032092866
11,0.0527272651725395,0.037847783830430776
12,0.051955698935268475,0.04519482264443049
13,0.05245795618114941,0.03638261840457008
14,0.05013803098292676,0.03439869199480329
15,0.049452912643980135,0.03438764905172681
16,0.04742222040102219,0.04081562208750891
17,0.04738801371753384,0.037766729082380025
18,0.047401137085935574,0.038354192461286275
19,0.04607645354055046,0.03595447540283203
20,0.046833130777184505,0.03364326461913094
21,0.045508013841197965,0.03460116613478888
22,0.045649046918491705,0.04459141549609956
23,0.04597795123828212,0.03653525549267966
24,0.04503925272604587,0.03442586414397709
25,0.044568660047388874,0.028629526259407165
26,0.04306738389606608,0.034166820465572297
27,0.043556491347289096,0.034482130928645056
28,0.044115613417452536,0.031040083794366746
29,0.043645768825796884,0.03382598407684811
30,0.04396691789041218,0.03198035558064779
