epoch,train_loss,val_loss
1,0.7697202978827509,0.5418606712704613
2,0.3521348450521139,0.28438253251333084
3,0.1942811504065173,0.14862517705039371
4,0.12446801384297525,0.0948512213570731
5,0.10237402363242723,0.0726248650323777
6,0.08474174791902567,0.06155238454304044
7,0.06777364876672062,0.061248461405436196
8,0.05989826681827572,0.042554098462301584
9,0.05574635439924161,0.041480806138780385
10,0.058826261638990365,0.05693182112678649
11,0.05508377004247533,0.041712185693165614
12,0.05250676269932571,0.03872950871785482
13,0.051621805786213074,0.046382366664825925
14,0.05206332205830269,0.04697548018561469
15,0.05129542987686607,0.03998970985412598
16,0.04895810903563169,0.034522056579589844
17,0.04961148093075047,0.03534429792373899
18,0.05246551283629075,0.04025544817485507
19,0.049598824097746054,0.036855368387131465
20,0.04784642783363309,0.034829900378272646
21,0.045623181615582584,0.036792811893281485
