epoch,train_loss,val_loss
1,0.8674099693033182,0.7656526111421131
2,0.4162952409479463,0.34632334633479045
3,0.20994082416288615,0.14649642459929935
4,0.14275871074761795,0.12461451121738978
5,0.12776840026500014,0.10856201535179502
6,0.11623511098503014,0.08674916766938709
7,0.09352903779950913,0.04521757837325808
8,0.07530273800838627,0.0514135549938868
9,0.0685818898102271,0.04796674516465929
10,0.06532560746606615,0.04970143711756146
11,0.06489595792671131,0.06114589600335984
12,0.06120008762093744,0.05338221883016919
