epoch,train_loss,val_loss
1,0.7865422227520166,0.5773864019484747
2,0.34436330055352915,0.2979494427877759
3,0.19868492170896787,0.15569217621334017
4,0.13652122600755365,0.10949645723615374
5,0.11918789592874066,0.08952455672006758
6,0.09574529378010593,0.05695214347233848
7,0.07681534788829367,0.043159363761780756
8,0.07337062716730416,0.059002641647581074
9,0.06887432652354666,0.04572598139444987
10,0.06447904494703208,0.04996315259782095
11,0.0637905402849116,0.05428428876967657
12,0.0620631428112465,0.05308139134967138
