epoch,train_loss,val_loss
1,0.8945677300581645,0.7971192617265005
2,0.3944787737258547,0.3049796876453218
3,0.19058941818372033,0.1416502907162621
4,0.13550796953108488,0.12023193874056377
5,0.1216534917882661,0.09301463384476918
6,0.10425555551497756,0.060313656216575987
7,0.08232635012162083,0.0562016244918581
8,0.07188952329708359,0.046748675997295076
9,0.06494965590011709,0.049072765168689546
10,0.06350273040593757,0.05580410503205799
11,0.06175880389130252,0.06000680772085038
12,0.061221849239792965,0.05725709218827505
13,0.06381205752808282,0.04801159056406173
