epoch,train_loss,val_loss
1,0.8641956751449158,0.648903559124659
2,0.3950939318212423,0.2848681495303199
3,0.21058842760939225,0.17736121586390904
4,0.15080669753515202,0.14171209789457775
5,0.1264051100196817,0.11104371055724128
6,0.11102844767164696,0.09227589955405584
7,0.0934161269169832,0.07215996394081721
8,0.08417799758122824,0.06480780101957775
9,0.07590866751763105,0.05352794556390671
10,0.06883115730808795,0.047236552314152795
11,0.06533728715465545,0.0498424938746861
12,0.06421840842585803,0.050143204038105314
13,0.06254806873293584,0.042871812033274816
14,0.06015882325445645,0.04367632336086697
15,0.06298106912157488,0.049943780142163476
16,0.06066608106465172,0.047885523902045354
17,0.05929901087931307,0.0466069531819177
18,0.061924273999544005,0.048048526521713014
