epoch,train_loss,val_loss
1,0.7820287844571722,0.46699484567793587
2,0.3330665672942926,0.2582371424114893
3,0.19778804359815857,0.16548948439340744
4,0.13688341585424818,0.11427954265049525
5,0.11590995910403738,0.10146404448009673
6,0.10691890863464802,0.09003945002480158
7,0.09659902059156242,0.07659987040928432
8,0.08234003820568016,0.05689652760823568
9,0.07461110770243262,0.06921994496905615
10,0.07249461003270741,0.04819933194962759
11,0.0687508200559987,0.04888424040779235
12,0.0659357623097235,0.045182583824036615
13,0.06168801126546392,0.045269614174252466
14,0.06260584835358497,0.04498395465669178
15,0.06265182323122571,0.048137517202468144
16,0.06109237151331367,0.0451976079789419
17,0.05891271455382441,0.04292255356198266
18,0.05791040947624062,0.03772872591775561
19,0.059046156218731376,0.04499592099870954
20,0.056643795075775785,0.03710582142784482
21,0.05499361583932593,0.03766798973083496
22,0.05454223478017345,0.0379351434253511
23,0.053729263526390486,0.03805081428043426
24,0.05374353191311951,0.03392532136705187
25,0.05529782916736764,0.03919132550557455
26,0.05402382222329139,0.037087077186221167
27,0.053002737931418686,0.034186314022730264
28,0.051889326212752385,0.036024767255026194
29,0.051336084566863435,0.03404574924045139
