epoch,train_loss,val_loss
1,0.7565612091316475,0.3575664399162171
2,0.20593483276195354,0.11651657498072064
3,0.07809512464849798,0.04933533592829629
4,0.03965256423563571,0.02664958295368013
5,0.030809845920797583,0.02107505382053436
6,0.028503977769129985,0.01913286012316507
7,0.027282551065221563,0.01877321515764509
8,0.026806024012264906,0.017989334605989
9,0.0256207707944933,0.016677890505109514
10,0.024975580138129158,0.01585502378524296
11,0.024374864122889063,0.01527183491086203
12,0.02385155919256869,0.014678240768493169
13,0.023152279961216556,0.015164837004646423
14,0.02289503195264318,0.014268303674364846
15,0.022535129262878373,0.013601585986122253
16,0.022041691539881822,0.013345269929795038
17,0.021713635674468032,0.01353230079015096
18,0.021152663159298826,0.012800105034358918
19,0.021084978997528373,0.012355297330826048
20,0.020840073401505524,0.01399856616580297
21,0.020881037767584976,0.011962012639121404
22,0.020527387077027972,0.01238759264113411
23,0.02006414926445878,0.011808667864118303
24,0.019686609238117665,0.011459566297985259
25,0.019746418740298297,0.012660251723395454
26,0.019540766114229197,0.012809712735433427
27,0.019391290060392728,0.012014525277273995
28,0.01909243411666996,0.011158281848544166
29,0.018864180098424804,0.010756928769368974
30,0.018612862930999504,0.010548364548456101
31,0.018695186029325378,0.010709871375371539
32,0.018436420026484195,0.010776844289567735
33,0.018281249715401245,0.010423324410877531
34,0.018592386677100493,0.010476604340568421
35,0.018250424493182527,0.010806844347999209
36,0.018083155334174813,0.011083174319494338
37,0.018172644459091506,0.010652755934094626
38,0.017985622490848507,0.01032178174881708
39,0.018284485773281293,0.010398943272847978
40,0.018295957564233658,0.01087846453227694
41,0.01796678218755636,0.010413527488708496
42,0.017767482870691888,0.010691198091658334
43,0.017947191903899023,0.010959462513999334
