epoch,train_loss,val_loss
1,0.8839229649609631,0.63576416742234
2,0.2837548986211553,0.12457388923281715
3,0.0778617361286381,0.03965265031844851
4,0.03762894492965561,0.02573783246297685
5,0.03189446430306535,0.02221667388128856
6,0.02995980537689484,0.020715403178381542
7,0.028986925387883687,0.01940416343628414
8,0.028143134292539534,0.018737719172523135
9,0.026767074882805168,0.017417595500037783
10,0.0258948352780786,0.0168486511896527
11,0.025210423691494687,0.01594520372057718
12,0.024585546852948073,0.015748894403851223
13,0.02419946689505477,0.016014125612046983
14,0.023807246003065025,0.014804336759779189
15,0.022914407579032507,0.014331617052592928
16,0.022553814737288444,0.016186761477636914
17,0.02262290220360856,0.014371705433679006
18,0.02178157883900422,0.013345348456549265
19,0.021201965597656754,0.01285807102445572
20,0.020814678511462053,0.013080098326244051
21,0.02065384790704057,0.012379240422021775
22,0.021050585730297788,0.012931821838257805
23,0.02068217268756202,0.012940191087268647
24,0.02000106074609556,0.012190253015548463
25,0.019906390626151283,0.011700194033365401
26,0.01922433252807136,0.01253973680829245
27,0.019753452938598197,0.011101556202721975
28,0.019370062036199256,0.010792789005097888
29,0.018793798647485337,0.011314621047368125
30,0.019539765230528226,0.010605296445271325
31,0.018729223458616582,0.010721152737027123
32,0.01869422640349414,0.012452453847915407
33,0.018764397671988776,0.012053407373882476
34,0.019296034544079868,0.010904189140077621
35,0.01890054407778445,0.010148340747469948
36,0.018245544832747977,0.010357394104912168
37,0.018330842122301325,0.010803638942657954
38,0.018050303151299647,0.010645304407392229
39,0.018187582850814225,0.010902349911038839
40,0.017979600721293384,0.010519080691867404
