epoch,train_loss,val_loss
1,0.8823724289026379,0.7567782931857638
2,0.3399437994962342,0.21970128256177146
3,0.13098355392473243,0.08706964765276227
4,0.08308614092664615,0.05439863886151995
5,0.07724069573133456,0.05557037156725687
6,0.07465939122485434,0.04959929178631495
7,0.07182514546645391,0.045376270536392455
8,0.06842082951510262,0.042042614921690924
9,0.06436356771184769,0.039580742518107094
10,0.05926246138116806,0.03200061359102764
11,0.0548375294793158,0.03286630009847974
12,0.05359857797712211,0.037282096015082464
13,0.05243622965710619,0.03688960226755294
14,0.05159409888651064,0.03471750683254666
15,0.0512888880094728,0.035812794216095456
