epoch,train_loss,val_loss
1,0.8621485355963082,0.7379227290077816
2,0.3625999125510376,0.26127073499891496
3,0.1502019446727883,0.09031602314540318
4,0.08839792924136808,0.05474500429062616
5,0.07727174296935967,0.05383051009405227
6,0.07435850268058476,0.04822521361093673
7,0.07116310550805728,0.04374374283684625
8,0.067964270380803,0.041457399489387634
9,0.06431297265717825,0.0375857845185295
10,0.06048117013430622,0.033058030264718194
11,0.05687038816995653,0.03095532598949614
12,0.05454136731702494,0.03279288231380402
13,0.0538531950529115,0.03274395730760363
14,0.054253863966021824,0.032932463146391366
15,0.05261743082124579,0.031078266719030957
16,0.05249066698430312,0.03188101450602213
