epoch,train_loss,val_loss
1,0.867164073405681,0.7022059001619854
2,0.3081086863268603,0.1443732428172278
3,0.0900268790958164,0.03661459589761401
4,0.045076599529197625,0.023487522488548643
5,0.03909612668527139,0.02207205409095401
6,0.03707506930505907,0.02152237438020252
7,0.035846091695018,0.020247896512349445
8,0.03477323171612737,0.02003074259985061
9,0.03475035767297487,0.019270609295557416
10,0.034401251031113814,0.018887071382431758
11,0.033598736778751866,0.018439514296395437
12,0.0326873506153668,0.017958086634439135
13,0.03264023878194906,0.018865358261835007
14,0.03207473837219559,0.017093329202561153
15,0.031403600811600325,0.016713641938709077
16,0.031102652395809734,0.016711272890605623
17,0.03131430678897434,0.018869080240764315
18,0.030445239565393946,0.015871062165214903
19,0.02971346358637194,0.017024882256038605
20,0.029901499594296062,0.016188055749923463
21,0.02917190240668105,0.014637361443231977
22,0.028415778467247077,0.014194945494333902
23,0.02863490671008915,0.016393252781459262
24,0.028142063198862848,0.016105142850724476
25,0.02798366734573433,0.013742025882478744
26,0.02771096258192091,0.01466584111016894
27,0.027297456432749202,0.01376292346015809
28,0.027258663027136174,0.014891300882611955
29,0.0274094906118181,0.014619059032864042
30,0.02759854938532855,0.015326590765090216
